pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
CU,2014-03-31,73.8,2.67,5.54,"Blevins, Jerry",434158,460283,strikeout,called_strike,,,,,1,Curtis Granderson called out on strikes.,R,L,L,NYM,WSH,S,2,,1,2,2014,-1.21,-0.45,-0.7,2.91,,,,2,10,Bot,,,,,446653,,140331_170049,-4.95,-107.35,3.4,-8.76,24.11,-37.23,3.2,1.54,,,,,,,380553,460283,446653,425560,457787,543685,435622,547180,452655,150029,50,,,0.0,,0,0,,85,5,Curveball,7,9,7,9,9,7,7,9,,,,-0.014,-0.061,3,31
CU,2014-03-31,74.1,2.63,5.4,"Blevins, Jerry",434158,460283,,ball,,,,,14,Curtis Granderson called out on strikes.,R,L,L,NYM,WSH,B,,,0,2,2014,-0.73,-0.72,0.19,0.39,,,,2,10,Bot,,,,,446653,,140331_170026,-3.92,-107.9,-0.97,-4.81,29.05,-39.24,3.13,1.5,,,,,,,380553,460283,446653,425560,457787,543685,435622,547180,452655,150029,50,,,,,,,,85,4,Curveball,7,9,7,9,9,7,7,9,,,,0.0,0.007,3,31
CU,2014-03-31,73.8,2.53,5.39,"Blevins, Jerry",434158,460283,,foul,,,,,13,Curtis Granderson called out on strikes.,R,L,L,NYM,WSH,S,,,0,2,2014,-0.92,-0.65,-1.27,1.05,,,,2,10,Bot,,,,,446653,,140331_165957,-6.4,-107.34,0.26,-6.33,26.02,-38.71,3.21,1.57,,,,,,,380553,460283,446653,425560,457787,543685,435622,547180,452655,150029,50,,,,,,,,85,3,Curveball,7,9,7,9,9,7,7,9,,,,0.0,0.0,3,31
CU,2014-03-31,74.1,2.58,5.47,"Blevins, Jerry",434158,460283,,swinging_strike,,,,,13,Curtis Granderson called out on strikes.,R,L,L,NYM,WSH,S,,,0,1,2014,-0.86,-0.37,-0.5,1.15,,,,2,10,Bot,,,,,446653,,140331_165936,-5.0,-107.81,-0.18,-5.83,28.46,-36.55,3.21,1.57,,,,,,,380553,460283,446653,425560,457787,543685,435622,547180,452655,150029,50,,,,,,,,85,2,Curveball,7,9,7,9,9,7,7,9,,,,0.0,-0.017,3,31
SL,2014-03-31,85.9,2.31,5.25,"Blevins, Jerry",434158,460283,,called_strike,,,,,13,Curtis Granderson called out on strikes.,R,L,L,NYM,WSH,S,,,0,0,2014,0.33,1.54,-1.01,1.64,,,,2,10,Bot,,,,,446653,,140331_165923,-9.12,-124.68,-5.09,5.11,32.14,-17.87,3.24,1.45,,,,,,,380553,460283,446653,425560,457787,543685,435622,547180,452655,150029,50,,,,,,,,85,1,Slider,7,9,7,9,9,7,7,9,,,,0.0,-0.014,3,31
SL,2014-03-31,83.0,2.65,5.18,"Blevins, Jerry",431151,460283,home_run,hit_into_play,,,,,8,David Wright homers (1) on a fly ball to left field.   Juan Lagares scores.,R,R,L,NYM,WSH,X,,fly_ball,2,2,2014,0.16,1.07,-0.25,1.59,,,501571,2,10,Bot,50.2,56.22,,,446653,,140331_165830,-7.45,-120.6,-3.45,2.92,30.42,-23.46,3.54,1.6,,,,,,,380553,460283,446653,425560,457787,543685,435622,547180,452655,150029,50,,,2.0,,0,3,,84,5,Slider,5,9,5,9,9,7,7,9,,,,0.01,1.918,3,31
SI,2014-03-31,92.0,2.09,5.36,"Blevins, Jerry",431151,460283,,ball,,,,,13,David Wright homers (1) on a fly ball to left field.   Juan Lagares scores.,R,R,L,NYM,WSH,B,,,1,2,2014,1.72,1.67,-0.93,1.13,,,501571,2,10,Bot,,,,,446653,,140331_165812,-12.18,-133.18,-8.08,22.75,40.77,-14.54,3.44,1.45,,,,,,,380553,460283,446653,425560,457787,543685,435622,547180,452655,150029,50,,,,,,,,84,4,Sinker,5,9,5,9,9,5,5,9,,,,0.0,0.033,3,31
SL,2014-03-31,82.9,2.28,5.29,"Blevins, Jerry",431151,460283,,called_strike,,,,,11,David Wright homers (1) on a fly ball to left field.   Juan Lagares scores.,R,R,L,NYM,WSH,S,,,1,1,2014,0.1,1.06,-1.03,2.54,,,501571,2,10,Bot,,,,,446653,,140331_165752,-8.28,-120.44,-1.48,2.35,28.95,-23.55,3.45,1.57,,,,,,,380553,460283,446653,425560,457787,543685,435622,547180,452655,150029,50,,,,,,,,84,3,Slider,5,9,5,9,9,5,5,9,,,,0.0,-0.047,3,31
CU,2014-03-31,72.8,2.62,5.44,"Blevins, Jerry",431151,460283,,blocked_ball,,,,,13,David Wright homers (1) on a fly ball to left field.   Juan Lagares scores.,R,R,L,NYM,WSH,B,,,0,1,2014,-1.05,-0.78,-0.77,0.9,,,501571,2,10,Bot,,,,,446653,,140331_165725,-5.21,-105.9,0.35,-7.12,26.44,-39.49,3.41,1.45,,,,,,,380553,460283,446653,425560,457787,543685,435622,547180,452655,150029,50,,,,,,,,84,2,Curveball,5,9,5,9,9,5,5,9,,,,0.0,0.011,3,31
SL,2014-03-31,84.7,2.4,5.25,"Blevins, Jerry",431151,460283,,called_strike,,,,,7,David Wright homers (1) on a fly ball to left field.   Juan Lagares scores.,R,R,L,NYM,WSH,S,,,0,0,2014,0.21,1.17,-0.73,1.95,,,501571,2,10,Bot,,,,,446653,,140331_165707,-8.26,-123.04,-3.27,3.58,32.08,-22.12,3.42,1.42,,,,,,,380553,460283,446653,425560,457787,543685,435622,547180,452655,150029,50,,,,,,,,84,1,Slider,5,9,5,9,9,5,5,9,,,,0.0,-0.03,3,31
