IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA
60,2001,Randy Johnson,ARI,37,21,6,10.4,2.49,35,34,3,2,0,,249.2,994,181,74,69,19,71,2,18,8,1,372,,,,,,,,,,,,13.41,2.56,5.24,6.52,0.68,0.2,1.01,0.315,0.805,2.13,,,,,,,,,86.4,242.2,4.5,7.0,90.9,,,,6.23,-14.23,20.46,64.42,6.25,1.04,0.98,0.88,1.07,31,5.84,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,55,47,,0.374,0.071,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,-1.0,0.5,-0.6,37 - 37,0.303,,,,,,,1.85,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,77,249.0,73,59,78,74,108,112.0,208,83,,,,,,,,,,,,,,,,,,0,,,
73,2001,Curt Schilling,ARI,34,22,6,7.2,2.98,35,35,6,1,0,,256.2,1021,237,86,85,37,39,0,1,4,0,293,,,,,,,,,,,,10.27,1.37,7.51,8.31,1.3,0.242,1.08,0.307,0.848,3.11,,,,,,,,,68.0,256.2,,,68.0,,,,5.56,-14.65,20.21,50.87,5.09,0.97,0.99,0.87,1.13,29,3.7,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,66,69,,0.287,0.038,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,-0.8,2.5,1.6,34 - 34,0.249,,,,,,,2.5,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,41,358.0,92,112,94,79,106,118.0,159,44,,,,,,,,,,,,,,,,,,0,,,
837,2001,Mike Mussina,NYY,32,17,11,6.9,3.15,34,34,4,3,0,,228.2,909,202,87,80,20,42,2,4,6,0,214,,,,,,,,,,,,8.42,1.65,5.1,7.95,0.79,0.234,1.07,0.289,0.732,2.92,,,,,,,,,65.1,228.2,,,65.1,,,,3.91,-12.89,16.8,35.3,3.47,0.94,0.95,0.87,0.94,30,4.28,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,72,66,,0.235,0.046,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,0.4,-0.9,-0.5,32 - 32,0.18899999999999997,,,,,,,3.21,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,51,256.0,86,71,89,77,98,104.0,142,56,,,,,,,,,,,,,,,,,,0,,,
104,2001,Greg Maddux,ATL,35,17,11,6.3,3.05,34,34,3,3,0,,233.0,927,220,86,79,20,27,10,7,2,0,173,,,,,,,,,,,,6.68,1.04,6.41,8.5,0.77,0.246,1.06,0.286,0.743,3.12,,,,,,,,,59.5,233.0,,,59.5,,,,3.23,-13.12,16.34,28.83,3.01,0.94,0.92,0.87,1.12,31,3.06,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,71,71,,0.187,0.028999999999999998,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,0.4,-0.1,0.3,35 - 35,0.157,,,,,,,3.59,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,31,305.0,95,67,96,77,98,104.0,104,34,,,,,,,,,,,,,,,,,,0,,,
1172,2001,Matt Morris,STL,26,22,8,6.1,3.16,34,34,2,1,0,,216.1,909,218,86,76,13,54,3,13,5,1,185,,,,,,,,,,,,7.7,2.25,3.43,9.07,0.54,0.259,1.26,0.318,0.746,3.05,,,,,,,,,58.0,216.1,,,58.0,,,,3.4,-13.13,16.54,27.98,3.01,0.98,0.9,0.87,1.0,32,2.78,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,74,69,,0.204,0.059000000000000004,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,-1.5,0.7,-0.7,26 - 26,0.14400000000000002,,,,,,,3.75,0.27699999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,67,163.0,101,47,101,92,110,104.0,113,69,,,,,,,,,,,,,,,,,,0,,,
801,2001,Javier Vazquez,MON,24,16,11,6.1,3.42,32,32,5,3,0,,223.2,898,197,92,85,24,44,4,3,3,1,208,,,,,,,,,,,,8.37,1.77,4.73,7.93,0.97,0.231,1.08,0.279,0.722,3.21,,,,,,,,,57.8,223.2,,,57.8,,,,2.91,-12.68,15.58,27.77,2.82,0.92,0.91,0.87,0.96,27,3.27,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,75,71,,0.23199999999999998,0.049,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,0.7,-0.9,-0.3,24 - 24,0.183,,,,,,,3.29,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,53,225.0,88,83,90,79,96,101.0,128,57,,,,,,,,,,,,,,,,,,0,,,
840,2001,Andy Pettitte,NYY,29,15,10,5.8,3.99,31,31,2,0,0,,200.2,858,224,103,89,14,41,3,6,2,2,164,,,,,,,,,,,,7.36,1.84,4.0,10.05,0.63,0.276,1.32,0.332,0.6679999999999999,3.02,,,,,,,,,55.0,200.2,,,55.0,,,,-0.39,-15.76,15.37,2.66,0.29,1.03,0.87,0.87,1.1,29,0.68,-1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,91,69,,0.191,0.048,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,-1.9,-1.2,-3.0,29 - 29,0.14300000000000002,,,,,,,3.76,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,57,201.0,108,57,105,95,113,95.0,116,58,,,,,,,,,,,,,,,,,,0,,,
932,2001,Mark Mulder,OAK,23,21,8,5.7,3.45,34,34,6,4,0,,229.1,927,214,92,88,16,51,4,5,4,0,153,,,,,,,,,,,,6.0,2.0,3.0,8.4,0.63,0.246,1.16,0.282,0.7190000000000001,3.35,,,,,,,,,54.6,229.1,,,54.6,,,,3.03,-13.96,16.99,31.83,3.2,0.99,0.94,0.87,1.09,28,3.87,-0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,79,76,,0.165,0.055,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,0.9,-0.7,0.3,23 - 23,0.11,,,,,,,4.16,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,62,151.0,90,57,94,83,96,102.0,100,66,,,,,,,,,,,,,,,,,,0,,,
815,2001,Roger Clemens,NYY,38,20,3,5.6,3.51,33,33,0,0,0,,220.1,918,205,94,86,19,72,1,5,14,0,213,,,,,,,,,,,,8.7,2.94,2.96,8.37,0.78,0.244,1.26,0.305,0.736,3.29,,,,,,,,,54.3,220.1,,,54.3,,,,2.29,-14.76,17.05,24.53,2.4,0.98,0.89,0.88,1.02,33,2.42,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,80,74,,0.23199999999999998,0.078,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,-0.4,-0.2,-0.6,38 - 38,0.154,,,,,,,3.64,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,91,149.0,90,70,93,90,104,104.0,140,94,,,,,,,,,,,,,,,,,,0,,,
200,2001,Pedro Martinez,BOS,29,7,3,5.5,2.39,18,18,1,0,0,,116.2,456,84,33,31,5,25,0,6,4,0,163,,,,,,,,,,,,12.57,1.93,6.52,6.48,0.39,0.198,0.93,0.307,0.759,1.61,,,,,,,,,48.5,116.2,,,48.5,,,,3.33,-5.58,8.91,32.14,3.18,0.99,0.97,0.87,1.39,17,3.53,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,53,38,,0.35700000000000004,0.055,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,-0.2,-0.5,-0.7,29 - 29,0.303,,,,,,,1.85,0.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,60,327.0,70,35,75,67,104,108.0,216,66,,,,,,,,,,,,,,,,,,0,,,
