IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1001124,1987,Wade Boggs,BOS,29,147,551,667,200,130,40,6,24,108,89,105,19,48,2,8,1,13,1,3,0.363,,,,,,,,,,,0.157,0.07200000000000001,2.19,0.461,0.588,1.049,0.225,0.361,,,,,,,,,0.443,64.9,147,60.0,8.0,20.6,0.7,90.0,8.9,,3.2,171.0,3.47,-9.99,13.47,46.39,4.38,0.98,4.58,1,4.29,-0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,-1.4,,29 - 29,58.6,2.1,,,,,,,,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,176.0,47.0,138.0,138.0,140.0,125.0,,,,,,,,,,,,,,,,,,0,,,,,,8.9
1013157,1987,Alan Trammell,DET,29,151,597,668,205,140,34,3,28,109,105,60,8,47,3,6,2,11,21,2,0.343,,,,,,,,,,,0.09,0.07,1.28,0.402,0.551,0.953,0.208,0.335,,,,,,,,,0.407,45.2,127,43.9,0.0,20.7,8.0,77.8,7.7,,5.4,152.0,3.7,-10.38,14.08,45.41,4.35,0.98,1.59,4,4.49,-0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,,29 - 29,47.0,2.1,,,,,,,,0.20199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,100.0,46.0,121.0,130.0,129.0,116.0,,,,,,,,,,,,,,,,,,0,,,,,,7.7
1005166,1987,Tony Gwynn,SDP,27,157,589,680,218,162,36,13,7,119,54,82,26,35,3,4,2,13,56,12,0.37,,,,,,,,,,,0.121,0.051,2.34,0.447,0.511,0.958,0.141,0.383,,,,,,,,,0.409,46.9,130,45.9,7.0,21.0,-6.8,75.3,7.4,,8.1,154.0,3.89,-10.4,14.29,40.7,4.14,1.04,2.73,3,4.66,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.7,,27 - 27,51.6,2.4,,,,,,,,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,131.0,35.0,132.0,122.0,94.0,130.0,,,,,,,,,,,,,,,,,,0,,,,,,7.4
1009355,1987,Dale Murphy,ATL,31,159,566,693,167,95,27,1,44,115,105,115,29,136,7,5,0,11,16,6,0.295,,,,,,,,,,,0.166,0.196,0.85,0.417,0.58,0.997,0.284,0.315,,,,,,,,,0.414,50.9,136,43.6,11.0,21.4,-7.2,71.6,7.1,,4.1,150.0,3.36,-11.49,14.85,50.01,4.67,1.05,,0,4.97,-1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.3,,31 - 31,43.9,2.5,,,,,,,,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,180.0,135.0,123.0,138.0,189.0,107.0,,,,,,,,,,,,,,,,,,0,,,,,,7.1
1003048,1987,Eric Davis,CIN,25,129,474,562,139,75,23,4,37,120,100,84,8,134,1,3,0,6,50,6,0.293,,,,,,,,,,,0.149,0.23800000000000002,0.63,0.399,0.593,0.991,0.3,0.333,,,,,,,,,0.417,42.8,112,38.3,7.0,17.4,-0.2,71.7,7.1,,8.3,154.0,5.21,-9.26,14.47,55.34,5.39,1.05,0.68,1,5.17,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,7.2,,25 - 25,45.5,2.0,,,,,,,,0.45399999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,162.0,164.0,118.0,141.0,200.0,113.0,,,,,,,,,,,,,,,,,,0,,,,,,7.1
1406,1987,Tim Raines,MON,27,139,530,627,175,115,34,8,18,123,68,90,26,52,4,3,0,9,50,5,0.33,,,,,,,,,,,0.14400000000000002,0.083,1.73,0.429,0.526,0.955,0.196,0.339,,,,,,,,,0.404,40.6,118,37.9,7.0,19.4,-6.3,67.8,6.7,,8.1,148.0,5.44,-8.61,14.04,54.27,5.44,0.98,,0,4.93,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,7.6,,27 - 27,45.5,2.2,,,,,,,,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,156.0,57.0,127.0,126.0,131.0,115.0,,,,,,,,,,,,,,,,,,0,,,,,,6.7
1012186,1987,Ozzie Smith,STL,32,158,600,706,182,138,40,4,0,104,75,89,3,36,1,4,12,9,43,9,0.303,,,,,,,,,,,0.126,0.051,2.47,0.392,0.383,0.775,0.08,0.32,,,,,,,,,0.35,13.9,101,12.1,14.0,21.8,8.4,63.3,6.3,,6.3,114.0,3.09,-12.37,15.46,36.4,3.72,1.12,2.39,2,2.36,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,4.4,,32 - 32,16.5,2.5,,,,,,,,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,137.0,35.0,116.0,91.0,53.0,109.0,,,,,,,,,,,,,,,,,,0,,,,,,6.3
1011586,1987,Mike Schmidt,PHI,37,147,522,613,153,90,28,0,35,88,113,83,15,80,2,6,0,17,2,1,0.293,,,,,,,,,,,0.135,0.131,1.04,0.388,0.548,0.936,0.255,0.286,,,,,,,,,0.394,34.8,110,30.4,10.0,19.0,0.4,61.6,6.1,,2.0,139.0,3.91,-11.24,15.15,45.11,4.61,1.12,2.81,6,4.72,-1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,-0.3,,37 - 37,30.1,2.2,,,,,,,,0.32299999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,147.0,90.0,115.0,131.0,170.0,97.0,,,,,,,,,,,,,,,,,,0,,,,,,6.1
1009040,1987,Paul Molitor,MIL,30,118,465,542,164,102,41,5,16,114,75,69,2,67,2,1,5,4,45,10,0.353,,,,,,,,,,,0.127,0.124,1.03,0.438,0.566,1.003,0.213,0.386,,,,,,,,,0.433,48.2,115,44.8,-1.0,16.8,-5.5,61.2,6.0,,7.9,165.0,3.94,-8.65,12.59,47.06,4.32,1.0,3.7,2,3.16,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,4.5,,30 - 30,49.2,1.7,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,142.0,80.0,131.0,133.0,133.0,134.0,,,,,,,,,,,,,,,,,,0,,,,,,6.0
1002288,1987,Jack Clark,STL,31,131,419,559,120,61,23,1,35,93,106,136,13,139,0,3,0,5,1,2,0.286,,,,,,,,,,,0.243,0.249,0.98,0.459,0.597,1.055,0.31,0.343,,,,,,,,,0.445,55.3,124,53.9,-7.0,17.3,-7.6,57.6,5.7,,2.2,176.0,6.01,-9.26,15.27,63.93,6.68,1.15,3.08,4,5.29,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.6,-0.9,,31 - 31,52.9,2.0,,,,,,,,0.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,264.0,171.0,135.0,142.0,207.0,116.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
